Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
34,0.9925558312655087,0.9947999095636446,0.993676603432701,0.9663,0.7228915662650602,0.6557377049180327,0.6876790830945558,0.9727,1.0,0.625,0.7692307692307693,0.8742,0.9876,0.9051,0.7585,0.8169,0.9377
35,0.9931089019430637,0.9937825005652272,0.9934455870719855,0.9665,0.6966292134831461,0.6775956284153005,0.6869806094182825,0.9705,0.8571428571428571,0.75,0.7999999999999999,0.9721,0.9872,0.849,0.8071,0.8268,0.9697
36,0.9907875519604539,0.9969477730047479,0.9938581168648223,0.9634,0.7954545454545454,0.5737704918032787,0.6666666666666666,0.9675,1.0,0.5,0.6666666666666666,0.9494,0.9879,0.9287,0.6902,0.7757,0.9601
37,0.9926702751465944,0.9951390458964504,0.9939031274697978,0.9709,0.7407407407407407,0.6557377049180327,0.6956521739130433,0.9761,0.8571428571428571,0.75,0.7999999999999999,0.9692,0.988,0.8635,0.8003,0.8299,0.972
38,0.9921055599413556,0.9944607732308388,0.9932817704510811,0.9512,0.7012195121951219,0.6284153005464481,0.6628242074927954,0.9561,1.0,0.75,0.8571428571428571,0.958,0.9868,0.8978,0.791,0.8377,0.9551
39,0.9941129853956753,0.9926520461225412,0.9933819786187,0.9638,0.6767676767676768,0.73224043715847,0.7034120734908137,0.9708,0.8333333333333334,0.625,0.7142857142857143,0.8992,0.9871,0.8347,0.7833,0.8037,0.9446
40,0.9912310286677909,0.9967216821162107,0.9939687728989347,0.9696,0.7925925925925926,0.5846994535519126,0.6729559748427673,0.9749,0.8571428571428571,0.75,0.7999999999999999,0.9385,0.9882,0.8803,0.7771,0.8223,0.961
41,0.990354419021983,0.9981912728917025,0.9942574034455579,0.9696,0.8695652173913043,0.546448087431694,0.6711409395973155,0.9745,0.8333333333333334,0.625,0.7142857142857143,0.9437,0.9887,0.8978,0.7232,0.7932,0.9626
42,0.99355640967669,0.99355640967669,0.99355640967669,0.9681,0.6956521739130435,0.6994535519125683,0.6975476839237058,0.9729,0.8571428571428571,0.75,0.7999999999999999,0.9058,0.9874,0.8488,0.8143,0.8304,0.9489
43,0.9934522465567849,0.9947999095636446,0.9941256213285132,0.9714,0.7383720930232558,0.6939890710382514,0.7154929577464788,0.9737,0.8571428571428571,0.75,0.7999999999999999,0.975,0.9885,0.863,0.8129,0.8365,0.9734
44,0.9917922194738026,0.9971738638932851,0.9944757609921083,0.9548,0.8188405797101449,0.6174863387978142,0.70404984423676,0.9602,1.0,0.625,0.7692307692307693,0.8628,0.9892,0.9369,0.7466,0.8226,0.926
45,0.9926727539172585,0.9954781822292562,0.9940734887396288,0.96,0.7577639751552795,0.6666666666666666,0.7093023255813954,0.9651,0.8,0.5,0.6153846153846154,0.8858,0.9884,0.8501,0.7207,0.7729,0.937
46,0.9922279792746114,0.9958173185620619,0.9940194087113519,0.9692,0.7647058823529411,0.639344262295082,0.6964285714285714,0.9712,0.8333333333333334,0.625,0.7142857142857143,0.9618,0.9883,0.8634,0.7534,0.8016,0.9674
47,0.9915597569209993,0.9960434094505991,0.9937965260545906,0.9541,0.7671232876712328,0.6120218579234973,0.6808510638297872,0.9579,0.8,0.5,0.6153846153846154,0.9158,0.9878,0.8529,0.7027,0.7633,0.9426
48,0.9916647893669746,0.995252091340719,0.9934552019860078,0.9684,0.7337662337662337,0.6174863387978142,0.6706231454005935,0.9728,0.8,0.5,0.6153846153846154,0.8762,0.9872,0.8418,0.7042,0.7598,0.9391
49,0.99134636997078,0.9971738638932851,0.9942515779981965,0.9714,0.8195488721804511,0.5956284153005464,0.689873417721519,0.9757,0.8333333333333334,0.625,0.7142857142857143,0.864,0.9887,0.8814,0.7393,0.7995,0.937
50,0.9926595143986449,0.9936694551209586,0.9931642280097169,0.9697,0.6892655367231638,0.6666666666666666,0.6777777777777778,0.9785,0.8,0.5,0.6153846153846154,0.8639,0.9866,0.8273,0.7201,0.7621,0.9374
51,0.9911176073757589,0.9964955912276735,0.9937993235625705,0.9546,0.782608695652174,0.5901639344262295,0.6728971962616822,0.9624,0.8,0.5,0.6153846153846154,0.8959,0.9878,0.8579,0.6956,0.7607,0.9377
52,0.99035333707235,0.9980782274474339,0.9942007769832779,0.9644,0.8632478632478633,0.5519125683060109,0.6733333333333333,0.9709,0.8,0.5,0.6153846153846154,0.9196,0.9886,0.8845,0.6833,0.761,0.9516
53,0.9937874166949057,0.9945738186751074,0.9941804621730042,0.9701,0.7359550561797753,0.7158469945355191,0.7257617728531855,0.9743,0.8333333333333334,0.625,0.7142857142857143,0.9574,0.9886,0.8544,0.7785,0.8114,0.9673
FINALTEST,0.9912132477188239,0.994686864119376,0.9929470179992099,0.9618,0.6967741935483871,0.5901639344262295,0.6390532544378699,0.9762,0.8,0.5,0.6153846153846154,0.8609,0.9861,0.8293,0.695,0.7491,0.933
