Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
64,0.9922498034370437,0.9986434546687768,0.9954363626119781,0.9313,0.9016393442622951,0.6145251396648045,0.7308970099667774,0.9262,1.0,1.0,1.0,1.0,0.991,0.9646,0.8711,0.9088,0.9525
65,0.9929141828815656,0.9979651820031653,0.9954332750747026,0.961,0.8656716417910447,0.6480446927374302,0.7412140575079872,0.9592,1.0,1.0,1.0,1.0,0.991,0.9529,0.882,0.9122,0.9734
66,0.9934640522875817,0.9966086366719421,0.9950338600451468,0.9593,0.8013245033112583,0.6759776536312849,0.7333333333333333,0.958,1.0,1.0,1.0,1.0,0.9903,0.9316,0.8909,0.9095,0.9724
67,0.9929125885926426,0.9977390911146281,0.9953199887228645,0.9601,0.8529411764705882,0.6480446927374302,0.7365079365079363,0.9587,1.0,1.0,1.0,1.0,0.9908,0.9486,0.8819,0.9106,0.9729
68,0.992804137620868,0.9981912728917025,0.995490417136415,0.9551,0.8778625954198473,0.6424581005586593,0.7419354838709677,0.9539,1.0,1.0,1.0,1.0,0.9911,0.9569,0.8802,0.9125,0.9696
69,0.9930219471018571,0.9973999547818223,0.9952061361457336,0.9715,0.8357142857142857,0.6536312849162011,0.7335423197492164,0.9703,1.0,1.0,1.0,1.0,0.9906,0.9429,0.8837,0.9096,0.9806
70,0.9934677328527988,0.9971738638932851,0.9953173483779972,0.9716,0.8344827586206897,0.6759776536312849,0.7469135802469136,0.971,0.6666666666666666,1.0,0.8,1.0,0.9908,0.8315,0.8911,0.8474,0.9809
71,0.9927984696748059,0.9973999547818223,0.9950938927423448,0.9682,0.8333333333333334,0.6424581005586593,0.725552050473186,0.9675,1.0,1.0,1.0,1.0,0.9904,0.942,0.88,0.9069,0.9786
72,0.9929109935861371,0.9975130002260909,0.9952066768172334,0.9703,0.8405797101449275,0.6480446927374302,0.7318611987381702,0.9697,1.0,1.0,1.0,1.0,0.9906,0.9445,0.8819,0.909,0.98
73,0.9926917022711941,0.9980782274474339,0.9953776775648252,0.9661,0.8702290076335878,0.6368715083798883,0.7354838709677419,0.9653,1.0,1.0,1.0,1.0,0.9909,0.9543,0.8783,0.9103,0.9771
74,0.9929117911791179,0.9976260456703595,0.9952633359648133,0.9611,0.8467153284671532,0.6480446927374302,0.7341772151898734,0.96,1.0,1.0,1.0,1.0,0.9907,0.9465,0.8819,0.9098,0.9737
75,0.9923569742609869,0.9980782274474339,0.9952093783463902,0.9638,0.8671875,0.6201117318435754,0.7231270358306189,0.9628,1.0,1.0,1.0,1.0,0.9906,0.9532,0.8727,0.9061,0.9755
FINALTEST,0.9915521513854472,0.9953640886476708,0.9934544633788511,0.9635,0.7302631578947368,0.5967741935483871,0.6568047337278107,0.963,1.0,1.0,1.0,1.0,0.9872,0.9073,0.864,0.8834,0.9755
